,wholesale,eeg,community,grid
2023-07-17 00:00:00,0.09519,0.09519,0,0.1774556656227491
2023-07-17 01:00:00,0.0881,0.0881,0,0.1622958662572189
2023-07-17 02:00:00,0.09059,0.09059,0,0.1545009339593399
2023-07-17 03:00:00,0.09723,0.09723,0,0.1528344311922071
2023-07-17 04:00:00,0.12002,0.12002,0,0.1673760117892849
2023-07-17 05:00:00,0.12966,0.12966,0,0.1883685708397798
2023-07-17 06:00:00,0.11247,0.11247,0,0.2030983049750821
2023-07-17 07:00:00,0.09414,0.09414,0,0.1984751037501332
2023-07-17 08:00:00,0.0779,0.0779,0,0.1884223289935582
2023-07-17 09:00:00,0.04507,0.07,0,0.1793372010049957
2023-07-17 10:00:00,0.00088,0.07,0,0.1495820628886094
2023-07-17 11:00:00,0.00063,0.07,0,0.1296377878367947
2023-07-17 12:00:00,0.0,0.07,0,0.0808522632828278
2023-07-17 13:00:00,0.00718,0.07,0,0.0454793980965906
2023-07-17 14:00:00,0.04872,0.07,0,0.0779762020556793
2023-07-17 15:00:00,0.07551,0.07551,0,0.1372714456733383
2023-07-17 16:00:00,0.08528,0.08528,0,0.182858360077486
2023-07-17 17:00:00,0.1065199999999999,0.1065199999999999,0,0.2084741203529298
2023-07-17 18:00:00,0.11978,0.11978,0,0.217881797264163
2023-07-17 19:00:00,0.12431,0.12431,0,0.2099524695818378
2023-07-17 20:00:00,0.125,0.125,0,0.2032595794364176
2023-07-17 21:00:00,0.11044,0.11044,0,0.1801704523885622
2023-07-17 22:00:00,0.10005,0.10005,0,0.1674566490199526
2023-07-17 23:00:00,0.0963,0.0963,0,0.1498508536575017
2023-07-18 00:00:00,0.08779,0.08779,0,0.1367069850586643
2023-07-18 01:00:00,0.08692,0.08692,0,0.1348523287533069
2023-07-18 02:00:00,0.08804,0.08804,0,0.1222729207691435
2023-07-18 03:00:00,0.0963499999999999,0.0963499999999999,0,0.1245307632278395
2023-07-18 04:00:00,0.10339,0.10339,0,0.1366263478279966
2023-07-18 05:00:00,0.11425,0.11425,0,0.1491519976583815
2023-07-18 06:00:00,0.11,0.11,0,0.1473510995068026
2023-07-18 07:00:00,0.09322,0.09322,0,0.1251758610731812
2023-07-18 08:00:00,0.08274,0.08274,0,0.0949637786496777
2023-07-18 09:00:00,0.07881,0.07881,0,0.0692942602204555
2023-07-18 10:00:00,0.07916,0.07916,0,0.0525754743953494
2023-07-18 11:00:00,0.08118,0.08118,0,0.0002687907688923
2023-07-18 12:00:00,0.09003,0.09003,0,-0.0012873834863694
2023-07-18 13:00:00,0.0899399999999999,0.0899399999999999,0,-0.0061893436844683
2023-07-18 14:00:00,0.0875,0.0875,0,2.6879076889237983e-05
2023-07-18 15:00:00,0.09678,0.09678,0,0.0604779230007854
2023-07-18 16:00:00,0.12162,0.12162,0,0.1559524041113587
2023-07-18 17:00:00,0.16826,0.16826,0,0.2005716717474938
2023-07-18 18:00:00,0.188,0.188,0,0.2148175824987899
2023-07-18 19:00:00,0.1638,0.1638,0,0.2285527907891905
2023-07-18 20:00:00,0.13926,0.13926,0,0.2531740252197325
2023-07-18 21:00:00,0.11176,0.11176,0,0.2449490276916257
2023-07-18 22:00:00,0.10811,0.10811,0,0.1964860520603296
2023-07-18 23:00:00,0.101,0.101,0,0.1806273966956792
2023-07-19 00:00:00,0.09725,0.09725,0,0.1731012551666926
2023-07-19 01:00:00,0.0968499999999999,0.0968499999999999,0,0.1742570554729298
2023-07-19 02:00:00,0.09808,0.09808,0,0.176649293316072
2023-07-19 03:00:00,0.10443,0.10443,0,0.1975074569821207
2023-07-19 04:00:00,0.12644,0.12644,0,0.2561576027544379
2023-07-19 05:00:00,0.1249899999999999,0.1249899999999999,0,0.2687907688923798
2023-07-19 06:00:00,0.11781,0.11781,0,0.282364702721445
2023-07-19 07:00:00,0.0999,0.0999,0,0.2660759821265667
2023-07-19 08:00:00,0.08848,0.08848,0,0.2553512304477608
2023-07-19 09:00:00,0.0807399999999999,0.0807399999999999,0,0.2502442058388056
2023-07-19 10:00:00,0.07683,0.07683,0,0.2401914310822305
2023-07-19 11:00:00,0.06866,0.07,0,0.2243865338713586
2023-07-19 12:00:00,0.06247,0.07,0,0.2107319628116258
2023-07-19 13:00:00,0.06224,0.07,0,0.20952240435161
2023-07-19 14:00:00,0.07155,0.07155,0,0.2287678234043045
2023-07-19 15:00:00,0.07582,0.07582,0,0.2518569504521599
2023-07-19 16:00:00,0.0943199999999999,0.0943199999999999,0,0.2687907688923798
2023-07-19 17:00:00,0.11281,0.11281,0,0.2956698457816178
2023-07-19 18:00:00,0.12858,0.12858,0,0.3096469657640215
2023-07-19 19:00:00,0.12387,0.12387,0,0.2957236039353962
2023-07-19 20:00:00,0.11379,0.11379,0,0.2791660925716256
2023-07-19 21:00:00,0.10059,0.10059,0,0.262823613822969
2023-07-19 22:00:00,0.09813,0.09813,0,0.2303536889407695
2023-07-19 23:00:00,0.0943499999999999,0.0943499999999999,0,0.218553774186394
2023-07-20 00:00:00,0.08329,0.08329,0,0.2142262428072267
2023-07-20 01:00:00,0.08286,0.08286,0,0.2079902969689234
2023-07-20 02:00:00,0.08609,0.08609,0,0.2094686461978316
2023-07-20 03:00:00,0.08636,0.08636,0,0.2174517320339352
2023-07-20 04:00:00,0.09951,0.09951,0,0.2661834984341238
2023-07-20 05:00:00,0.11395,0.11395,0,0.3087061980728982
2023-07-20 06:00:00,0.11145,0.11145,0,0.2993254002385541
2023-07-20 07:00:00,0.09887,0.09887,0,0.274462254116009
2023-07-20 08:00:00,0.08672,0.08672,0,0.2500022941468025
2023-07-20 09:00:00,0.07916,0.07916,0,0.2390087516991041
2023-07-20 10:00:00,0.07762,0.07762,0,0.2284721535585228
2023-07-20 11:00:00,0.06941,0.07,0,0.2104631720427334
2023-07-20 12:00:00,0.06997,0.07,0,0.2039315563586485
2023-07-20 13:00:00,0.07411,0.07411,0,0.2108663581960719
2023-07-20 14:00:00,0.07651,0.07651,0,0.2158389874205809
2023-07-20 15:00:00,0.08545,0.08545,0,0.232557773245687
2023-07-20 16:00:00,0.10254,0.10254,0,0.2643288421287663
2023-07-20 17:00:00,0.12615,0.12615,0,0.2849182150259225
2023-07-20 18:00:00,0.14355,0.14355,0,0.3029271965417121
2023-07-20 19:00:00,0.1393,0.1393,0,0.29558920855095
2023-07-20 20:00:00,0.12146,0.12146,0,0.2849182150259225
2023-07-20 21:00:00,0.1094,0.1094,0,0.2445995996920656
2023-07-20 22:00:00,0.10207,0.10207,0,0.2204353095686406
2023-07-20 23:00:00,0.09967,0.09967,0,0.2101406231200626
2023-07-21 00:00:00,0.09631,0.09631,0,0.2046841705115472
2023-07-21 01:00:00,0.0944599999999999,0.0944599999999999,0,0.2056249382026705
2023-07-21 02:00:00,0.09676,0.09676,0,0.2050873566648857
2023-07-21 03:00:00,0.10067,0.10067,0,0.2150326151139038
2023-07-21 04:00:00,0.1221299999999999,0.1221299999999999,0,0.2506742710690334
2023-07-21 05:00:00,0.15377,0.15377,0,0.28642344333172
2023-07-21 06:00:00,0.12326,0.12326,0,0.2915035888637858
2023-07-21 07:00:00,0.10309,0.10309,0,0.2577972264446815
2023-07-21 08:00:00,0.0979,0.0979,0,0.2340361224745951
2023-07-21 09:00:00,0.09293,0.09293,0,0.2149788569601254
2023-07-21 10:00:00,0.09242,0.09242,0,0.2139843311152235
2023-07-21 11:00:00,0.08449,0.08449,0,0.205463663741335
2023-07-21 12:00:00,0.08395,0.08395,0,0.204092830819984
2023-07-21 13:00:00,0.08392,0.08392,0,0.2070764083546894
2023-07-21 14:00:00,0.08927,0.08927,0,0.2221018123357734
2023-07-21 15:00:00,0.0964599999999999,0.0964599999999999,0,0.2438738646160562
2023-07-21 16:00:00,0.10306,0.10306,0,0.2735752445786641
2023-07-21 17:00:00,0.1249,0.1249,0,0.3053194343848542
2023-07-21 18:00:00,0.13238,0.13238,0,0.299540432853668
2023-07-21 19:00:00,0.1249899999999999,0.1249899999999999,0,0.2956698457816178
2023-07-21 20:00:00,0.10997,0.10997,0,0.28112826518454
2023-07-21 21:00:00,0.09677,0.09677,0,0.2566951842922227
2023-07-21 22:00:00,0.09727,0.09727,0,0.2231232172575644
2023-07-21 23:00:00,0.09842,0.09842,0,0.207936538815145
2023-07-22 00:00:00,0.093,0.093,0,0.2042541052813194
2023-07-22 01:00:00,0.09436,0.09436,0,0.2016199557461741
2023-07-22 02:00:00,0.08993,0.08993,0,0.1992277179030319
2023-07-22 03:00:00,0.088,0.088,0,0.2099255905049486
2023-07-22 04:00:00,0.0888,0.0888,0,0.2555125049090962
2023-07-22 05:00:00,0.08618,0.08618,0,0.2789241808796225
2023-07-22 06:00:00,0.08293,0.08293,0,0.2829022842592297
2023-07-22 07:00:00,0.07201,0.07201,0,0.2605120132104945
2023-07-22 08:00:00,0.05908,0.07,0,0.2367509092404081
2023-07-22 09:00:00,0.04656,0.07,0,0.2294666794034246
2023-07-22 10:00:00,0.04015,0.07,0,0.2185806532632832
2023-07-22 11:00:00,0.02234,0.07,0,0.2112426652725213
2023-07-22 12:00:00,0.01952,0.07,0,0.203313337590196
2023-07-22 13:00:00,0.02905,0.07,0,0.198905168980361
2023-07-22 14:00:00,0.04692,0.07,0,0.2148175824987899
2023-07-22 15:00:00,0.07067,0.07067,0,0.2364821184715157
2023-07-22 16:00:00,0.08601,0.08601,0,0.2579316218291276
2023-07-22 17:00:00,0.09992,0.09992,0,0.2741665842702274
2023-07-22 18:00:00,0.10683,0.10683,0,0.2822303073369987
2023-07-22 19:00:00,0.11875,0.11875,0,0.2742472215008951
2023-07-22 20:00:00,0.10643,0.10643,0,0.2608883202869438
2023-07-22 21:00:00,0.09849,0.09849,0,0.2256229714082636
2023-07-22 22:00:00,0.0873,0.0873,0,0.2312406984781143
2023-07-22 23:00:00,0.07927,0.07927,0,0.2153014058827962
2023-07-23 00:00:00,0.06789,0.07,0,0.2055980591257813
2023-07-23 01:00:00,0.03322,0.07,0,0.2018618674381772
2023-07-23 02:00:00,0.01578,0.07,0,0.2060818825097875
2023-07-23 03:00:00,0.01109,0.07,0,0.223176975411343
2023-07-23 04:00:00,0.00508,0.07,0,0.253792243988185
2023-07-23 05:00:00,0.0028799999999999,0.07,0,0.2839236891810208
2023-07-23 06:00:00,0.00342,0.07,0,0.2873642110228432
2023-07-23 07:00:00,8.999999999999999e-05,0.07,0,0.2635762279758676
2023-07-23 08:00:00,0.0,0.07,0,0.2500022941468025
2023-07-23 09:00:00,-3e-05,0.07,0,0.2417772966186956
2023-07-23 10:00:00,-5e-05,0.07,0,0.2367777883172974
2023-07-23 11:00:00,-0.00778,0.07,0,0.2128554098858755
2023-07-23 12:00:00,-0.01217,0.07,0,0.2002760019017122
2023-07-23 13:00:00,-0.00703,0.07,0,0.2016199557461741
2023-07-23 14:00:00,-0.00381,0.07,0,0.2037434028204238
2023-07-23 15:00:00,0.0,0.07,0,0.2296817120185385
2023-07-23 16:00:00,0.02893,0.07,0,0.2514537642988212
2023-07-23 17:00:00,0.06678,0.07,0,0.2779834131884992
2023-07-23 18:00:00,0.08724,0.08724,0,0.2849450941028119
2023-07-23 19:00:00,0.09176,0.09176,0,0.2680381547394812
2023-07-23 20:00:00,0.09966,0.09966,0,0.2557544166010994
2023-07-23 21:00:00,0.09264,0.09264,0,0.2416966593880279
2023-07-23 22:00:00,0.07714,0.07714,0,0.2284721535585228
2023-07-23 23:00:00,0.07002,0.07002,0,0.2161615363432518
2023-07-24 00:00:00,0.06899,0.07,0,0.2050873566648857
2023-07-24 01:00:00,0.07201,0.07201,0,0.1915940600664883
2023-07-24 02:00:00,0.07209,0.07209,0,0.1890405477620107
2023-07-24 03:00:00,0.0871099999999999,0.0871099999999999,0,0.1878041102251058
2023-07-24 04:00:00,0.10259,0.10259,0,0.1916478182202668
2023-07-24 05:00:00,0.11397,0.11397,0,0.2039046772817593
2023-07-24 06:00:00,0.11508,0.11508,0,0.2104631720427334
2023-07-24 07:00:00,0.105,0.105,0,0.2118340049640845
2023-07-24 08:00:00,0.09994,0.09994,0,0.2030176677444144
2023-07-24 09:00:00,0.09462,0.09462,0,0.1936099908331811
2023-07-24 10:00:00,0.08745,0.08745,0,0.1889599105313429
2023-07-24 11:00:00,0.08159,0.08159,0,0.17213360839868
2023-07-24 12:00:00,0.07497,0.07497,0,0.1696069751710916
2023-07-24 13:00:00,0.06727,0.07,0,0.1747408788569361
2023-07-24 14:00:00,0.06373,0.07,0,0.1852237188437389
2023-07-24 15:00:00,0.07706,0.07706,0,0.2089041855831575
2023-07-24 16:00:00,0.09768,0.09768,0,0.2286603070967475
2023-07-24 17:00:00,0.10696,0.10696,0,0.2424761526178158
2023-07-24 18:00:00,0.11846,0.11846,0,0.2420192083106987
2023-07-24 19:00:00,0.11399,0.11399,0,0.2338479689363704
2023-07-24 20:00:00,0.1029699999999999,0.1029699999999999,0,0.2136886612694419
2023-07-24 21:00:00,0.10203,0.10203,0,0.1946045166780829
2023-07-24 22:00:00,0.096,0.096,0,0.1587478281078395
2023-07-24 23:00:00,0.08655,0.08655,0,0.1457921130472268
2023-07-25 00:00:00,0.08495,0.08495,0,0.1438299404343124
2023-07-25 01:00:00,0.08683,0.08683,0,0.1318687512186015
2023-07-25 02:00:00,0.08807,0.08807,0,0.1319493884492692
2023-07-25 03:00:00,0.09749,0.09749,0,0.1319762675261584
2023-07-25 04:00:00,0.11405,0.11405,0,0.13192250937238
2023-07-25 05:00:00,0.15045,0.15045,0,0.1321106629106046
2023-07-25 06:00:00,0.1519,0.1519,0,0.144018093972537
2023-07-25 07:00:00,0.11374,0.11374,0,0.1408732419764962
2023-07-25 08:00:00,0.10265,0.10265,0,0.1323256955257185
2023-07-25 09:00:00,0.10092,0.10092,0,0.135201756752867
2023-07-25 10:00:00,0.09827,0.09827,0,0.1341265936772975
2023-07-25 11:00:00,0.09012,0.09012,0,0.1305247973741396
2023-07-25 12:00:00,0.08758,0.08758,0,0.1256328053802983
2023-07-25 13:00:00,0.08888,0.08888,0,0.1286163829150037
2023-07-25 14:00:00,0.09012,0.09012,0,0.1334546167550665
2023-07-25 15:00:00,0.0927099999999999,0.0927099999999999,0,0.1805467594650115
2023-07-25 16:00:00,0.11201,0.11201,0,0.2161077781894733
2023-07-25 17:00:00,0.12298,0.12298,0,0.2359176578568417
2023-07-25 18:00:00,0.11904,0.11904,0,0.2458360372289706
2023-07-25 19:00:00,0.11655,0.11655,0,0.2468843212276508
2023-07-25 20:00:00,0.1093499999999999,0.1093499999999999,0,0.24691120030454
2023-07-25 21:00:00,0.0985,0.0985,0,0.230971907709222
2023-07-25 22:00:00,0.0979599999999999,0.0979599999999999,0,0.2026682397448543
2023-07-25 23:00:00,0.08931,0.08931,0,0.1951420982158677
2023-07-26 00:00:00,0.08626,0.08626,0,0.1879922637633304
2023-07-26 01:00:00,0.07965,0.07965,0,0.1856537840739667
2023-07-26 02:00:00,0.07964,0.07964,0,0.1947120329856399
2023-07-26 03:00:00,0.08683,0.08683,0,0.205463663741335
2023-07-26 04:00:00,0.10177,0.10177,0,0.2433631621551607
2023-07-26 05:00:00,0.1149,0.1149,0,0.2686832525848228
2023-07-26 06:00:00,0.12075,0.12075,0,0.2741665842702274
2023-07-26 07:00:00,0.10385,0.10385,0,0.2662641356647914
2023-07-26 08:00:00,0.09568,0.09568,0,0.2464273769205338
2023-07-26 09:00:00,0.08952,0.08952,0,0.2418579338493633
2023-07-26 10:00:00,0.08604,0.08604,0,0.2333910246292533
2023-07-26 11:00:00,0.0786299999999999,0.0786299999999999,0,0.2214835935673209
2023-07-26 12:00:00,0.07467,0.07467,0,0.2203815514148621
2023-07-26 13:00:00,0.06943,0.07,0,0.2242521384869125
2023-07-26 14:00:00,0.0808199999999999,0.0808199999999999,0,0.224198380333134
2023-07-26 15:00:00,0.08897,0.08897,0,0.24656177230498
2023-07-26 16:00:00,0.10006,0.10006,0,0.27795653411161
2023-07-26 17:00:00,0.11522,0.11522,0,0.292981938092694
2023-07-26 18:00:00,0.1205799999999999,0.1205799999999999,0,0.292981938092694
2023-07-26 19:00:00,0.11804,0.11804,0,0.2817464839529924
2023-07-26 20:00:00,0.11023,0.11023,0,0.2553512304477608
2023-07-26 21:00:00,0.09706,0.09706,0,0.2256229714082636
2023-07-26 22:00:00,0.09836,0.09836,0,0.2152476477290177
2023-07-26 23:00:00,0.08269,0.08269,0,0.202399448975962
2023-07-27 00:00:00,0.076,0.076,0,0.1950077028314215
2023-07-27 01:00:00,0.07106,0.07106,0,0.1939862979096304
2023-07-27 02:00:00,0.072,0.072,0,0.1908952040673681
2023-07-27 03:00:00,0.08048,0.08048,0,0.2043347425119871
2023-07-27 04:00:00,0.0969,0.0969,0,0.2450027858454042
2023-07-27 05:00:00,0.1035799999999999,0.1035799999999999,0,0.2685757362772659
2023-07-27 06:00:00,0.1043,0.1043,0,0.2714249184275251
2023-07-27 07:00:00,0.09912,0.09912,0,0.2399495193902274
2023-07-27 08:00:00,0.0968,0.0968,0,0.2259992784847129
2023-07-27 09:00:00,0.0909,0.0909,0,0.2248972363322542
2023-07-27 10:00:00,0.08645,0.08645,0,0.2230963381806752
2023-07-27 11:00:00,0.08001,0.08001,0,0.2135005077312173
2023-07-27 12:00:00,0.07833,0.07833,0,0.2096567997360562
2023-07-27 13:00:00,0.0813499999999999,0.0813499999999999,0,0.2144950335761191
2023-07-27 14:00:00,0.09389,0.09389,0,0.2227200311042259
2023-07-27 15:00:00,0.10726,0.10726,0,0.2493034381476823
2023-07-27 16:00:00,0.11491,0.11491,0,0.2726613559644301
2023-07-27 17:00:00,0.11695,0.11695,0,0.30088438669813
2023-07-27 18:00:00,0.10997,0.10997,0,0.2897295697890962
2023-07-27 19:00:00,0.10812,0.10812,0,0.2815314513378786
2023-07-27 20:00:00,0.10556,0.10556,0,0.2526364436819477
2023-07-27 21:00:00,0.09888,0.09888,0,0.2188494440321756
2023-07-27 22:00:00,0.08863,0.08863,0,0.2219942960282164
2023-07-27 23:00:00,0.07959,0.07959,0,0.2026951188217435
2023-07-28 00:00:00,0.0781299999999999,0.0781299999999999,0,0.191110236682482
2023-07-28 01:00:00,0.0792,0.0792,0,0.199012685287918
2023-07-28 02:00:00,0.08002,0.08002,0,0.2000072111328198
2023-07-28 03:00:00,0.08953,0.08953,0,0.2064581895862369
2023-07-28 04:00:00,0.10009,0.10009,0,0.2551361978326469
2023-07-28 05:00:00,0.11112,0.11112,0,0.2937614313224819
2023-07-28 06:00:00,0.11299,0.11299,0,0.300669354083016
2023-07-28 07:00:00,0.10787,0.10787,0,0.2552168350633146
2023-07-28 08:00:00,0.09954,0.09954,0,0.2286871861736367
2023-07-28 09:00:00,0.093,0.093,0,0.2150594941907931
2023-07-28 10:00:00,0.0859,0.0859,0,0.1909220831442573
2023-07-28 11:00:00,0.08,0.08,0,0.1633979084096776
2023-07-28 12:00:00,0.07565,0.07565,0,0.157565148724713
2023-07-28 13:00:00,0.0761,0.0761,0,0.1514904773477452
2023-07-28 14:00:00,0.08,0.08,0,0.1467597598152394
2023-07-28 15:00:00,0.0942699999999999,0.0942699999999999,0,0.1724023991675724
2023-07-28 16:00:00,0.10359,0.10359,0,0.2185000160326155
2023-07-28 17:00:00,0.12244,0.12244,0,0.2449490276916257
2023-07-28 18:00:00,0.13,0.13,0,0.2551630769095361
2023-07-28 19:00:00,0.12178,0.12178,0,0.2372347326244144
2023-07-28 20:00:00,0.11109,0.11109,0,0.2231500963344537
2023-07-28 21:00:00,0.10153,0.10153,0,0.1921585206811623
2023-07-28 22:00:00,0.10309,0.10309,0,0.1493939093503846
2023-07-28 23:00:00,0.09448,0.09448,0,0.1346641752150823
2023-07-29 00:00:00,0.09117,0.09117,0,0.1235899955367162
2023-07-29 01:00:00,0.08566,0.08566,0,0.1167358309299605
2023-07-29 02:00:00,0.08897,0.08897,0,0.120176352771783
2023-07-29 03:00:00,0.08703,0.08703,0,0.1366801059817751
2023-07-29 04:00:00,0.0857,0.0857,0,0.160387451798083
2023-07-29 05:00:00,0.08791,0.08791,0,0.1860838493041945
2023-07-29 06:00:00,0.08579,0.08579,0,0.1772406330076352
2023-07-29 07:00:00,0.0817099999999999,0.0817099999999999,0,0.1306054346048073
2023-07-29 08:00:00,0.0755,0.0755,0,0.0264221325821209
2023-07-29 09:00:00,0.06375,0.07,0,0.0001881535382246
2023-07-29 10:00:00,0.05866,0.07,0,0.0
2023-07-29 11:00:00,0.0404799999999999,0.07,0,-0.0061274502476236
2023-07-29 12:00:00,0.0182,0.07,0,-0.0109675170088778
2023-07-29 13:00:00,0.01967,0.07,0,-0.001349276923214
2023-07-29 14:00:00,0.04918,0.07,0,0.0002419116920031
2023-07-29 15:00:00,0.05866,0.07,0,0.1201225946180045
2023-07-29 16:00:00,0.07954,0.07954,0,0.2015393185155063
2023-07-29 17:00:00,0.09228,0.09228,0,0.2455403673831889
2023-07-29 18:00:00,0.09993,0.09993,0,0.2533621787579572
2023-07-29 19:00:00,0.10074,0.10074,0,0.2579853799829061
2023-07-29 20:00:00,0.09993,0.09993,0,0.249841019685467
2023-07-29 21:00:00,0.09218,0.09218,0,0.222961942796229
2023-07-29 22:00:00,0.0845,0.0845,0,0.1669997047128355
2023-07-29 23:00:00,0.0749,0.0749,0,0.1422978330516258
2023-07-30 00:00:00,0.06781,0.07,0,0.1345835379844145
2023-07-30 01:00:00,0.05779,0.07,0,0.1259553543029692
2023-07-30 02:00:00,0.0516,0.07,0,0.1242082143051687
2023-07-30 03:00:00,0.0517,0.07,0,0.1529150684228749
2023-07-30 04:00:00,0.04734,0.07,0,0.1937981443714058
2023-07-30 05:00:00,0.037,0.07,0,0.2116189723489706
2023-07-30 06:00:00,0.02982,0.07,0,0.2154089221903531
2023-07-30 07:00:00,0.00848,0.07,0,0.1696338542479809
2023-07-30 08:00:00,-1e-05,0.07,0,0.151006653963739
2023-07-30 09:00:00,-0.00026,0.07,0,0.1352286358297562
2023-07-30 10:00:00,-0.01669,0.07,0,0.130901104450589
2023-07-30 11:00:00,-0.04493,0.07,0,0.1168702263144067
2023-07-30 12:00:00,-0.04661,0.07,0,0.1082420426329613
2023-07-30 13:00:00,-0.04002,0.07,0,0.1169239844681852
2023-07-30 14:00:00,-0.01994,0.07,0,0.1259553543029692
2023-07-30 15:00:00,-0.001,0.07,0,0.1715153896302275
2023-07-30 16:00:00,0.01622,0.07,0,0.202291932668405
2023-07-30 17:00:00,0.07437,0.07437,0,0.2849182150259225
2023-07-30 18:00:00,0.08447,0.08447,0,0.3122542362222776
2023-07-30 19:00:00,0.08846,0.08846,0,0.2714786765813036
2023-07-30 20:00:00,0.08706,0.08706,0,0.2284721535585228
2023-07-30 21:00:00,0.07005,0.07005,0,0.1871321333028748
2023-07-30 22:00:00,0.06103,0.07,0,0.1585865536465041
2023-07-30 23:00:00,0.05051,0.07,0,0.1441524893569833
2023-07-31 00:00:00,0.04409,0.07,0,0.1122470250894578
2023-07-31 01:00:00,0.0303,0.07,0,0.1046940044835819
2023-07-31 02:00:00,0.02891,0.07,0,0.0965496441861428
2023-07-31 03:00:00,0.05031,0.07,0,0.0896954795793871
2023-07-31 04:00:00,0.07818,0.07818,0,0.1086721078631891
2023-07-31 05:00:00,0.08658,0.08658,0,0.1090484149396384
2023-07-31 06:00:00,0.08816,0.08816,0,0.0973291374159307
2023-07-31 07:00:00,0.086,0.086,0,0.0396735174885152
2023-07-31 08:00:00,0.0741599999999999,0.0741599999999999,0,2.6879076889237983e-05
2023-07-31 09:00:00,0.06749,0.07,0,-8.665081158255674e-05
2023-07-31 10:00:00,0.06518,0.07,0,-0.012304415244723
2023-07-31 11:00:00,0.05965,0.07,0,-0.0247945107999801
2023-07-31 12:00:00,0.05914,0.07,0,-0.0248316468620869
2023-07-31 13:00:00,0.05994,0.07,0,-0.0234699912515039
2023-07-31 14:00:00,0.06766,0.07,0,-0.0017082588569132
2023-07-31 15:00:00,0.07597,0.07597,0,0.0253738485834406
2023-07-31 16:00:00,0.08968,0.08968,0,0.1360350081364334
2023-07-31 17:00:00,0.0982099999999999,0.0982099999999999,0,0.1761385908551765
2023-07-31 18:00:00,0.09997,0.09997,0,0.1879653846864412
2023-07-31 19:00:00,0.09925,0.09925,0,0.1905995342215865
2023-07-31 20:00:00,0.09526,0.09526,0,0.1762192280858442
2023-07-31 21:00:00,0.08763,0.08763,0,0.1601992982598583
2023-07-31 22:00:00,0.06801,0.07,0,0.141975284128955
2023-07-31 23:00:00,0.05886,0.07,0,0.1325944862946109
2023-08-01 00:00:00,0.05786,0.07,0,0.132836397986614
2023-08-01 01:00:00,0.05694,0.07,0,0.1338309238315159
2023-08-01 02:00:00,0.0579,0.07,0,0.1343953844461899
2023-08-01 03:00:00,0.0634,0.07,0,0.1407119675151608
2023-08-01 04:00:00,0.0917999999999999,0.0917999999999999,0,0.1344491425999683
2023-08-01 05:00:00,0.09444,0.09444,0,0.1529150684228749
2023-08-01 06:00:00,0.099,0.099,0,0.1553341853429062
2023-08-01 07:00:00,0.09219,0.09219,0,0.1552535481122385
2023-08-01 08:00:00,0.09272,0.09272,0,0.1590166188767318
2023-08-01 09:00:00,0.08727,0.08727,0,0.159258530568735
2023-08-01 10:00:00,0.07922,0.07922,0,0.1615432521043202
2023-08-01 11:00:00,0.06992,0.07,0,0.1506034678104004
2023-08-01 12:00:00,0.06012,0.07,0,0.1345566589075253
2023-08-01 13:00:00,0.05727,0.07,0,0.1315462022959306
2023-08-01 14:00:00,0.05696,0.07,0,0.1367338641355536
2023-08-01 15:00:00,0.0685,0.07,0,0.1628603268718929
2023-08-01 16:00:00,0.08174,0.08174,0,0.1841754348450586
2023-08-01 17:00:00,0.09605,0.09605,0,0.2040659517430947
2023-08-01 18:00:00,0.10883,0.10883,0,0.2150326151139038
2023-08-01 19:00:00,0.11194,0.11194,0,0.2043078634350979
2023-08-01 20:00:00,0.10255,0.10255,0,0.1960291077532125
2023-08-01 21:00:00,0.09278,0.09278,0,0.162080833642105
2023-08-01 22:00:00,0.08938,0.08938,0,0.165467597330149
2023-08-01 23:00:00,0.07754,0.07754,0,0.1506572259641788
2023-08-02 00:00:00,0.06962,0.07,0,0.147055429661021
2023-08-02 01:00:00,0.0670699999999999,0.07,0,0.1377283899804554
2023-08-02 02:00:00,0.07023,0.07023,0,0.1377821481342339
2023-08-02 03:00:00,0.08716,0.08716,0,0.1592316514918458
2023-08-02 04:00:00,0.10361,0.10361,0,0.2208922538757577
2023-08-02 05:00:00,0.1119599999999999,0.1119599999999999,0,0.2416966593880279
2023-08-02 06:00:00,0.09837,0.09837,0,0.2619903624394026
2023-08-02 07:00:00,0.08938,0.08938,0,0.235837020626174
2023-08-02 08:00:00,0.0790699999999999,0.0790699999999999,0,0.2225587566428905
2023-08-02 09:00:00,0.0645,0.07,0,0.2148982197294576
2023-08-02 10:00:00,0.05202,0.07,0,0.2065119477400154
2023-08-02 11:00:00,0.03308,0.07,0,0.1883685708397798
2023-08-02 12:00:00,0.02488,0.07,0,0.1725636736289078
2023-08-02 13:00:00,0.02124,0.07,0,0.1845786209983972
2023-08-02 14:00:00,0.02915,0.07,0,0.1880729009939981
2023-08-02 15:00:00,0.05256,0.07,0,0.2213491981828747
2023-08-02 16:00:00,0.06926,0.07,0,0.256963975061115
2023-08-02 17:00:00,0.08392,0.08392,0,0.2913960725562289
2023-08-02 18:00:00,0.08187,0.08187,0,0.3136788272974072
2023-08-02 19:00:00,0.0787699999999999,0.0787699999999999,0,0.3158829116023247
2023-08-02 20:00:00,0.0657,0.07,0,0.2821496701063311
2023-08-02 21:00:00,0.03857,0.07,0,0.24973350337791
2023-08-02 22:00:00,0.0199699999999999,0.07,0,0.2296010747878708
2023-08-02 23:00:00,0.00951,0.07,0,0.2112426652725213
